Date,Month,Year,Price,Open,High,Low,Vol.,Change %
"Mar 05, 2019",March,2019,43.88,43.98,44,43.63,78.95M,-0.18%
"Mar 04, 2019",March,2019,43.96,43.92,44.44,43.49,109.74M,0.50%
"Mar 01, 2019",March,2019,43.74,43.57,43.79,43.22,103.54M,1.04%
"Feb 28, 2019",February,2019,43.29,43.58,43.73,43.23,112.86M,-0.98%
"Feb 27, 2019",February,2019,43.72,43.3,43.75,43.18,111.34M,0.32%
"Feb 26, 2019",February,2019,43.58,43.43,43.83,43.29,68.28M,0.05%
"Feb 25, 2019",February,2019,43.56,43.54,43.97,43.49,87.49M,0.74%
"Feb 22, 2019",February,2019,43.24,42.9,43.25,42.84,75.65M,1.10%
"Feb 21, 2019",February,2019,42.77,42.95,43.09,42.58,69.00M,-0.56%
"Feb 20, 2019",February,2019,43.01,42.8,43.33,42.75,104.46M,0.66%
"Feb 19, 2019",February,2019,42.73,42.43,42.86,42.37,75.89M,0.31%
"Feb 15, 2019",February,2019,42.6,42.81,42.92,42.44,98.51M,-0.23%
"Feb 14, 2019",February,2019,42.7,42.43,42.82,42.34,87.34M,0.35%
"Feb 13, 2019",February,2019,42.55,42.85,43.12,42.48,89.96M,-0.40%
"Feb 12, 2019",February,2019,42.72,42.52,42.75,42.42,89.13M,0.85%
"Feb 11, 2019",February,2019,42.36,42.76,42.8,42.31,83.97M,-0.56%
"Feb 08, 2019",February,2019,42.6,42.25,42.66,42.1,95.28M,-0.30%
"Feb 07, 2019",February,2019,42.73,43.1,43.48,42.59,126.97M,-1.91%
"Feb 06, 2019",February,2019,43.56,43.66,43.89,43.21,112.96M,0.02%
"Feb 05, 2019",February,2019,43.55,43.22,43.77,43.09,144.41M,1.73%
"Feb 04, 2019",February,2019,42.81,41.85,42.91,41.82,125.98M,2.83%
"Feb 01, 2019",February,2019,41.63,41.74,42.24,41.48,130.67M,0.05%
"Jan 31, 2019",January,2019,41.61,41.53,42.25,41.14,162.96M,0.73%
"Jan 30, 2019",January,2019,41.31,40.81,41.54,40.06,244.44M,6.83%
"Jan 29, 2019",January,2019,38.67,39.06,39.53,38.53,166.35M,-1.05%
"Jan 28, 2019",January,2019,39.08,38.95,39.08,38.41,104.77M,-0.91%
"Jan 25, 2019",January,2019,39.44,38.87,39.53,38.58,134.19M,3.33%
"Jan 24, 2019",January,2019,38.17,38.53,38.62,37.94,101.77M,-0.81%
"Jan 23, 2019",January,2019,38.48,38.54,38.78,37.92,92.52M,0.39%
"Jan 22, 2019",January,2019,38.33,39.1,39.18,38.16,121.58M,-2.22%
"Jan 18, 2019",January,2019,39.2,39.38,39.47,39,135.00M,0.59%
"Jan 17, 2019",January,2019,38.97,38.55,39.41,38.31,119.28M,0.62%
"Jan 16, 2019",January,2019,38.73,38.27,38.97,38.25,122.28M,1.20%
"Jan 15, 2019",January,2019,38.27,37.57,38.35,37.51,114.84M,2.05%
"Jan 14, 2019",January,2019,37.5,37.71,37.82,37.3,129.76M,-1.50%
"Jan 11, 2019",January,2019,38.07,38.22,38.42,37.88,108.09M,-0.99%
"Jan 10, 2019",January,2019,38.45,38.12,38.49,37.72,143.12M,0.31%
"Jan 09, 2019",January,2019,38.33,37.82,38.63,37.41,180.40M,1.70%
"Jan 08, 2019",January,2019,37.69,37.39,37.95,37.13,164.10M,1.92%
"Jan 07, 2019",January,2019,36.98,37.17,37.21,36.48,219.11M,-0.22%
"Jan 04, 2019",January,2019,37.06,36.13,37.14,35.95,234.43M,4.25%
"Jan 03, 2019",January,2019,35.55,35.99,36.43,35.5,365.25M,-9.95%
"Jan 02, 2019",January,2019,39.48,38.72,39.71,38.56,148.16M,0.10%
"Dec 31, 2018",December,2018,39.44,39.63,39.84,39.12,140.01M,0.97%
"Dec 28, 2018",December,2018,39.06,39.38,39.63,38.64,169.17M,0.05%
"Dec 27, 2018",December,2018,39.04,38.96,39.19,37.52,212.47M,-0.64%
"Dec 26, 2018",December,2018,39.29,37.08,39.31,36.68,234.33M,7.03%
"Dec 24, 2018",December,2018,36.71,37.04,37.89,36.65,148.68M,-2.57%
"Dec 21, 2018",December,2018,37.68,39.22,39.54,37.41,382.98M,-3.90%
"Dec 20, 2018",December,2018,39.21,40.1,40.53,38.83,259.09M,-2.51%
"Dec 19, 2018",December,2018,40.22,41.5,41.86,39.77,196.19M,-3.13%
"Dec 18, 2018",December,2018,41.52,41.34,41.88,41.1,135.37M,1.32%
"Dec 17, 2018",December,2018,40.98,41.36,42.09,40.68,177.15M,-0.94%
"Dec 14, 2018",December,2018,41.37,42.25,42.27,41.32,162.81M,-3.21%
"Dec 13, 2018",December,2018,42.74,42.62,43.14,42.39,127.59M,1.11%
"Dec 12, 2018",December,2018,42.27,42.6,42.98,42.26,142.51M,0.26%
"Dec 11, 2018",December,2018,42.16,42.91,42.95,41.75,189.13M,-0.57%
"Dec 10, 2018",December,2018,42.4,41.25,42.52,40.83,248.10M,0.66%
"Dec 07, 2018",December,2018,42.12,43.37,43.62,42.08,169.13M,-3.57%
"Dec 06, 2018",December,2018,43.68,42.94,43.7,42.6,172.39M,-1.11%
"Dec 04, 2018",December,2018,44.17,45.24,45.6,44.07,165.38M,-4.39%
"Dec 03, 2018",December,2018,46.2,46.12,46.23,45.3,163.19M,3.47%
"Nov 30, 2018",November,2018,44.65,45.07,45.08,44.26,158.13M,-0.53%
"Nov 29, 2018",November,2018,44.89,45.66,45.7,44.42,167.08M,-0.75%
"Nov 28, 2018",November,2018,45.23,44.18,45.32,43.73,184.25M,3.83%
"Nov 27, 2018",November,2018,43.56,42.88,43.69,42.72,165.55M,-0.23%
"Nov 26, 2018",November,2018,43.66,43.56,43.74,42.56,179.99M,1.37%
"Nov 23, 2018",November,2018,43.07,43.73,44.15,43.02,94.50M,-2.56%
"Nov 21, 2018",November,2018,44.2,44.93,45.07,44.14,124.50M,-0.09%
"Nov 20, 2018",November,2018,44.24,44.59,45.37,43.88,271.30M,-4.80%
"Nov 19, 2018",November,2018,46.47,47.5,47.67,46.25,167.68M,-3.95%
"Nov 16, 2018",November,2018,48.38,47.62,48.74,47.37,147.71M,1.11%
"Nov 15, 2018",November,2018,47.85,47.1,47.99,46.73,185.92M,2.46%
"Nov 14, 2018",November,2018,46.7,48.48,48.62,46.48,243.20M,-2.83%
"Nov 13, 2018",November,2018,48.06,47.91,49.3,47.86,187.53M,-0.99%
"Nov 12, 2018",November,2018,48.54,49.75,49.96,48.45,204.54M,-5.05%
"Nov 09, 2018",November,2018,51.12,51.39,51.5,50.56,137.46M,-1.92%
"Nov 08, 2018",November,2018,52.12,52.49,52.53,51.69,101.45M,-0.70%
"Nov 07, 2018",November,2018,52.49,51.49,52.52,51.03,133.70M,3.04%
"Nov 06, 2018",November,2018,50.94,50.48,51.18,50.42,127.53M,1.07%
"Nov 05, 2018",November,2018,50.4,51.08,51.1,49.54,264.65M,-2.83%
"Nov 02, 2018",November,2018,51.87,52.39,53.41,51.36,365.31M,-6.62%
"Nov 01, 2018",November,2018,55.55,54.76,55.59,54.2,233.29M,1.52%
"Oct 31, 2018",October,2018,54.72,54.22,55.11,54.16,153.44M,2.61%
"Oct 30, 2018",October,2018,53.33,52.79,53.8,52.32,146.64M,0.51%
"Oct 29, 2018",October,2018,53.06,54.8,54.92,51.52,183.74M,-1.89%
"Oct 26, 2018",October,2018,54.08,53.98,55.05,53.17,189.03M,-1.58%
"Oct 25, 2018",October,2018,54.95,54.43,55.34,54.19,119.42M,2.19%
"Oct 24, 2018",October,2018,53.77,55.65,56.06,53.63,163.70M,-3.43%
"Oct 23, 2018",October,2018,55.68,53.96,55.81,53.67,155.07M,0.94%
"Oct 22, 2018",October,2018,55.16,54.95,55.84,54.73,115.17M,0.60%
"Oct 19, 2018",October,2018,54.83,54.52,55.31,54.36,132.31M,1.52%
"Oct 18, 2018",October,2018,54.01,54.47,54.94,53.25,130.33M,-2.33%
